


,AST_Def_PG
Rank,Name,Val,Normalized,Weight,Enabled
1,New Mexico State,1.0,8.558823529411764,0.5,true
2,Virginia,0.9850525405693004,8.71875,0.5,true
3,UC-Irvine,0.9160389667971471,9.457142857142857,0.5,true
4,Seattle,0.9120333422009399,9.5,0.5,true
5,Texas Tech,0.9091125742662055,9.53125,0.5,true
6,Gonzaga,0.8822946141381895,9.818181818181818,0.5,true
7,New Hampshire,0.8717468879287411,9.931034482758621,0.5,true
8,Clemson,0.8711425911146582,9.9375,0.5,true
9,Liberty,0.8625520971889686,10.029411764705882,0.5,true
10,Florida State,0.8598031391327481,10.058823529411764,0.5,true
11,Michigan,0.8543052230203069,10.117647058823529,0.5,true
12,Saint Mary's (CA),0.8539720159831892,10.121212121212121,0.5,true
13,Toledo,0.8536179835062516,10.125,0.5,true
14,Houston,0.8488073069078657,10.176470588235293,0.5,true
15,Buffalo,0.8405604327392036,10.264705882352942,0.5,true
16,Wisconsin,0.8369784570901889,10.303030303030303,0.5,true
17,Pennsylvania,0.8291212201826728,10.387096774193548,0.5,true
18,Abilene Christian,0.8284816776436887,10.393939393939394,0.5,true
19,Akron,0.8284816776436887,10.393939393939394,0.5,true
20,Colorado,0.8199848981971887,10.484848484848484,0.5,true
21,San Diego,0.8172335600907029,10.514285714285714,0.5,true
22,Vermont,0.8171526383816886,10.515151515151516,0.5,true
23,Montana,0.8103218941207768,10.588235294117647,0.5,true
24,Texas State,0.8086558589351885,10.606060606060606,0.5,true
25,Drake,0.8029913393041885,10.666666666666666,0.5,true
26,North Texas,0.8029913393041885,10.666666666666666,0.5,true
27,Siena,0.8001590794886884,10.696969696969697,0.5,true
28,San Francisco,0.7989713576305756,10.709677419354838,0.5,true
29,St. Francis (NY),0.7981233927462977,10.71875,0.5,true
30,Stanford,0.7959563713753657,10.741935483870968,0.5,true
31,Grand Canyon,0.7944945598576882,10.757575757575758,0.5,true
32,Virginia Commonwealth,0.7893610889420946,10.8125,0.5,true
33,Southeastern Louisiana,0.7888300402266882,10.818181818181818,0.5,true
34,Florida,0.7773343974461293,10.941176470588236,0.5,true
35,Princeton,0.7751745018305274,10.964285714285714,0.5,true
36,Cincinnati,0.7745854393899086,10.970588235294118,0.5,true
37,Wright State,0.7690875232774674,11.029411764705882,0.5,true
38,North Carolina-Greensboro,0.7663385652212468,11.058823529411764,0.5,true
39,Robert Morris,0.766171961702688,11.06060606060606,0.5,true
40,California Baptist,0.762490023942538,11.1,0.5,true
41,Old Dominion,0.7608406491088056,11.117647058823529,0.5,true
42,Louisiana State,0.7572326416600159,11.15625,0.5,true
43,UC-Santa Barbara,0.7543118737252815,11.1875,0.5,true
44,Murray State,0.7537465638024297,11.193548387096774,0.5,true
45,South Dakota,0.7500280807543378,11.233333333333333,0.5,true
46,Kentucky,0.7491784028096877,11.242424242424242,0.5,true
47,Northern Colorado,0.7455495699210783,11.28125,0.5,true
48,Alabama,0.7406816233631875,11.333333333333334,0.5,true
49,Missouri,0.7397080340516095,11.34375,0.5,true
50,Pacific,0.7397080340516095,11.34375,0.5,true
51,St. Bonaventure,0.7388489846590405,11.352941176470589,0.5,true
52,Hawaii,0.7386716325263811,11.35483870967742,0.5,true
53,Cornell,0.7375661375661375,11.366666666666667,0.5,true
54,Florida A&M,0.7356566462711714,11.387096774193548,0.5,true
55,Wofford,0.7350171037321875,11.393939393939394,0.5,true
56,Texas,0.7338664981821406,11.40625,0.5,true
57,Northern Iowa,0.7333510685465991,11.411764705882353,0.5,true
58,Utah State,0.7333510685465991,11.411764705882353,0.5,true
59,Nebraska,0.7306021104903786,11.441176470588236,0.5,true
60,Tennessee State,0.7282196801749874,11.466666666666667,0.5,true
61,Loyola (IL),0.7236880644701873,11.515151515151516,0.5,true
62,Furman,0.722183426443203,11.53125,0.5,true
63,Wichita State,0.7208558046546873,11.545454545454545,0.5,true
64,Kansas State,0.7180235448391872,11.575757575757576,0.5,true
65,North Dakota,0.7157577369867874,11.6,0.5,true
66,Louisville,0.7151912850236872,11.606060606060606,0.5,true
67,Evansville,0.7075795867695309,11.6875,0.5,true
68,Ball State,0.7066945055771872,11.696969696969697,0.5,true
69,Stony Brook,0.7046588188347964,11.71875,0.5,true
70,Arizona,0.701738050900062,11.75,0.5,true
71,Grambling,0.701029985946187,11.757575757575758,0.5,true
72,Texas-El Paso,0.7009323218146181,11.758620689655173,0.5,true
73,Maryland-Baltimore County,0.7003635718719516,11.764705882352942,0.5,true
74,Jackson State,0.6988172829653276,11.78125,0.5,true
75,Ohio State,0.6981977261306871,11.787878787878787,0.5,true
76,Jacksonville State,0.6953654663151869,11.818181818181818,0.5,true
77,Northeastern,0.692533206499687,11.848484848484848,0.5,true
78,Florida Atlantic,0.6900549791611243,11.875,0.5,true
79,Central Michigan,0.6893677396470692,11.882352941176471,0.5,true
80,Oregon,0.6890535730120726,11.885714285714286,0.5,true
81,Wagner,0.6846028790162868,11.933333333333334,0.5,true
82,Lipscomb,0.6842134432916556,11.9375,0.5,true
83,Bradley,0.6838698235346279,11.941176470588236,0.5,true
84,Columbia,0.6817099279190262,11.964285714285714,0.5,true
85,Marquette,0.6812041672376868,11.969696969696969,0.5,true
86,North Dakota State,0.6812041672376868,11.969696969696969,0.5,true
87,Radford,0.6812041672376868,11.969696969696969,0.5,true
88,Auburn,0.6810423238196581,11.971428571428572,0.5,true
89,Vanderbilt,0.6754511394874523,12.03125,0.5,true
90,Northern Kentucky,0.6728739913097455,12.058823529411764,0.5,true
91,Georgia,0.6725303715527179,12.0625,0.5,true
