


,DefComp
Rank,Name,Val,Normalized,Weight,Enabled
1,Michigan,1.0,0.7634377219061748,0.5,true
2,Virginia,0.991711145509426,0.7597522335264097,0.5,true
3,New Mexico State,0.9479845388965933,0.7403099932576954,0.5,true
4,Gonzaga,0.9195047898888411,0.7276469908915595,0.5,true
5,Liberty,0.8732371363662446,0.7070749203345922,0.5,true
6,Vermont,0.8569975820843379,0.6998542979112414,0.5,true
7,Texas Tech,0.8563900874799444,0.6995841864853733,0.5,true
8,Old Dominion,0.8338801989500947,0.6895755739924277,0.5,true
9,Houston,0.8288992270672116,0.6873608754457012,0.5,true
10,Kansas State,0.818642963637179,0.6828006144670365,0.5,true
11,Virginia Commonwealth,0.814456674753902,0.6809392572612608,0.5,true
12,Nevada,0.7981276446698267,0.6736788510499888,0.5,true
13,Saint Mary's (CA),0.796676239342003,0.6730335100711954,0.5,true
14,UC-Irvine,0.7948326642731842,0.6722137979504093,0.5,true
15,Abilene Christian,0.793370256264265,0.6715635648295991,0.5,true
16,Cincinnati,0.7832602512861241,0.6670683350112114,0.5,true
17,UC-Santa Barbara,0.7802233912786389,0.6657180504476101,0.5,true
18,Kentucky,0.7793387323741144,0.6653247029571471,0.5,true
19,Loyola (IL),0.7752611493198474,0.6635116798209444,0.5,true
20,Wisconsin,0.7746949015630024,0.6632599080555824,0.5,true
21,Wofford,0.7701968569893175,0.6612599343527225,0.5,true
22,Clemson,0.7610506215767934,0.6571932271412754,0.5,true
23,Central Florida,0.7469380632829243,0.6509183347951788,0.5,true
24,Akron,0.7407205443714809,0.6481538281042781,0.5,true
25,Buffalo,0.7361597792331078,0.6461259668431804,0.5,true
26,Duke,0.7295867475913084,0.6432033878832978,0.5,true
27,Colorado,0.7163294621812866,0.6373087770680849,0.5,true
28,Murray State,0.7161081502813449,0.6372103747573112,0.5,true
29,Toledo,0.7153498078977896,0.6368731916102727,0.5,true
30,Saint Louis,0.7106744363636877,0.6347943726999381,0.5,true
31,North Carolina Central,0.7069323594877901,0.6331305262832841,0.5,true
32,Wright State,0.7056642186612616,0.6325666705315164,0.5,true
33,Texas State,0.7035020140146585,0.6316052855646561,0.5,true
34,Grand Canyon,0.7031376536219329,0.6314432793435355,0.5,true
35,Michigan State,0.700112626013438,0.6300982558409207,0.5,true
36,Lipscomb,0.6993718616268517,0.6297688884305008,0.5,true
37,Hawaii,0.6981729904138867,0.6292358321524298,0.5,true
38,North Texas,0.6974067382893134,0.6288951320829212,0.5,true
39,Pennsylvania,0.6971071220624403,0.628761913177488,0.5,true
40,Oregon,0.6870957484208307,0.624310537988842,0.5,true
41,Virginia Tech,0.6857812744096642,0.6237260810292987,0.5,true
42,Utah State,0.6830742239768968,0.6225224402940502,0.5,true
43,North Carolina-Greensboro,0.6797719363438112,0.6210541381647007,0.5,true
44,San Francisco,0.6781445813880186,0.6203305643842528,0.5,true
45,Dayton,0.6762537885645749,0.6194898577477363,0.5,true
46,Davidson,0.6759157120533736,0.6193395381764469,0.5,true
47,Florida State,0.6745051588121258,0.6187123613348736,0.5,true
48,St. Bonaventure,0.6736562482141988,0.6183349086786981,0.5,true
49,Bradley,0.6725989231414575,0.6178647883172352,0.5,true
50,Brown,0.6703941456065914,0.616884474089985,0.5,true
51,Northern Iowa,0.6700759236315409,0.6167429824770525,0.5,true
52,Florida,0.6643825711633354,0.6142115368608532,0.5,true
53,Montana,0.6579935718665378,0.6113707845357338,0.5,true
54,Seattle,0.6570483422113835,0.6109505053627501,0.5,true
55,Southern Mississippi,0.6548682662435015,0.6099811742379522,0.5,true
56,Northern Colorado,0.6538007401693826,0.609506518186777,0.5,true
57,Stony Brook,0.6532109710321596,0.6092442880674703,0.5,true
58,San Diego,0.6518935127245411,0.6086585041947923,0.5,true
59,Maryland,0.6502084835290582,0.6079092866127273,0.5,true
60,Washington,0.6490925017610146,0.6074130856186295,0.5,true
61,Northwestern,0.6459759358391399,0.6060273612699993,0.5,true
62,Stanford,0.6440963819706836,0.6051916518303879,0.5,true
63,Maryland-Baltimore County,0.6437304994497668,0.6050289688226537,0.5,true
64,Furman,0.6419270516968351,0.6042270985829841,0.5,true
65,Loyola Marymount,0.6411138841044415,0.6038655384040744,0.5,true
66,Valparaiso,0.6393261148108815,0.6030706393061823,0.5,true
67,Nebraska,0.6385900545357508,0.6027433634933561,0.5,true
68,Ohio State,0.633926596418049,0.6006698416669257,0.5,true
69,East Tennessee State,0.6336859260455734,0.6005628319634593,0.5,true
70,Iowa State,0.6336169658217453,0.6005321700542807,0.5,true
71,Jacksonville State,0.6329470306680018,0.6002342955739016,0.5,true
72,Siena,0.6328073693386077,0.6001721977041453,0.5,true
73,NJIT,0.6277889018494996,0.5979408274181343,0.5,true
74,San Diego State,0.6253497686898504,0.5968563112251175,0.5,true
75,Arizona,0.6245328356063725,0.5964930767890894,0.5,true
76,Villanova,0.6237421923868052,0.5961415316628516,0.5,true
77,Cal State Fullerton,0.6228004841073626,0.5957228182055263,0.5,true
78,Louisville,0.6207039721365438,0.5947906422920418,0.5,true
79,Northeastern,0.6203587054143526,0.5946371257242214,0.5,true
80,Fresno State,0.6184523572124355,0.5937895026716101,0.5,true
81,Radford,0.6115757661259769,0.5907319515262306,0.5,true
82,Utah Valley,0.6108963455695033,0.5904298595340616,0.5,true
83,Southern Illinois,0.6092850607495144,0.5897134310471923,0.5,true
84,Missouri State,0.6076797662018653,0.5889996660259594,0.5,true
85,Florida Atlantic,0.606369861649577,0.5884172407931906,0.5,true
86,Drake,0.6036176234763477,0.5871935081510846,0.5,true
